dataset,subject,elec_idx,elec,z,p
Angelique,S10,60,P10,0.9915,0.47656
Angelique,S10,61,PO8,1.1155,0.13281
Angelique,S10,62,PO4,-0.3782,0.55469
Angelique,S10,63,O2,1.3577,0.05469
Angelique,S10,64,PO9,2.1286,0.00781
Angelique,S10,65,I1,1.3942,0.02344
Angelique,S10,66,I2,-0.9924,0.75781
Angelique,S10,67,PO10,0.5582,0.49219
Angelique,S11,0,Fp1,1.1658,0.05469
Angelique,S11,1,AF7,0.9307,0.28906
Angelique,S11,2,AF3,0.0047,0.49219
Angelique,S11,3,F1,-1.5547,0.96094
Angelique,S11,4,F3,-1.9216,0.97656
Angelique,S11,5,F5,0.2087,0.49219
Angelique,S11,6,F7,0.5518,0.38281
Angelique,S11,7,FT7,1.0729,0.14844
Angelique,S11,8,FC5,0.7501,0.41406
Angelique,S11,9,FC3,-1.2781,0.86719
Angelique,S11,10,FC1,-1.7225,0.97656
Angelique,S11,11,C1,-1.8485,0.97656
Angelique,S11,12,C3,-0.484,0.63281
Angelique,S11,13,C5,1.094,0.21094
Angelique,S11,14,T7,-0.9602,0.74219
Angelique,S11,15,TP7,-0.8145,0.60156
Angelique,S11,16,CP5,1.0178,0.21094
Angelique,S11,17,CP3,0.2408,0.42969
Angelique,S11,18,CP1,-1.2329,0.97656
Angelique,S11,19,P1,-1.1452,0.86719
Angelique,S11,20,P3,-0.8744,0.60156
Angelique,S11,21,P5,1.0823,0.14844
Angelique,S11,22,P7,0.5029,0.36719
Angelique,S11,23,P9,0.7599,0.41406
Angelique,S11,24,PO7,0.9219,0.24219
Angelique,S11,25,PO3,-0.9939,0.83594
Angelique,S11,26,O1,1.2457,0.19531
Angelique,S11,27,Iz,-1.6586,0.96094
Angelique,S11,28,Oz,-1.4473,0.99219
Angelique,S11,29,POz,-1.1385,0.97656
Angelique,S11,30,Pz,-0.4485,0.69531
Angelique,S11,31,CPz,-0.4448,0.64844
